School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Blair Oaks,26.8,23.28,50.08,1,1,1
Lamar,6.84,14.14,20.98,6,3,2
Liberty (Mountain View),4.28,16.54,20.82,10,2,3
Monroe City,15.35,5.27,20.62,2,6,4
Centralia,8.8,8.09,16.89,4,5,5
Mid-Buchanan,11.38,3.94,15.32,3,8,6
Warsaw,-2.42,9.53,7.11,21,4,7
St. Pius X (Festus),0.52,4.76,5.29,15,7,8
Palmyra,3.03,0.93,3.96,11,12,9
North Callaway,4.59,-0.74,3.84,9,16,10
Caruthersville,2.52,0.49,3.01,12,14,11
Cameron,1.75,1.13,2.88,13,11,12
Holden,-0.76,3.14,2.38,19,9,13
Lawson,6.56,-4.55,2.01,7,22,14
Ava,6.51,-5.27,1.24,8,24,15
Forsyth,7.35,-6.56,0.79,5,26,16
Fair Grove,-0.36,-1.87,-2.23,17,17,17
St. Vincent,-0.07,-2.45,-2.51,16,18,18
Springfield Catholic,0.68,-4.5,-3.82,14,21,19
Montgomery County,-7.02,1.29,-5.72,24,10,20
South Harrison,-7.0,0.63,-6.37,23,13,21
Summit Christian Academy,-1.55,-5.69,-7.24,20,25,22
Houston,-0.41,-9.69,-10.1,18,29,23
Macon,-10.98,0.24,-10.74,28,15,24
Brookfield,-7.4,-3.38,-10.78,25,20,25
South Callaway,-14.44,-2.54,-16.97,33,19,26
Sarcoxie,-10.91,-7.67,-18.57,27,27,27
East Buchanan,-5.84,-14.87,-20.71,22,34,28
Butler,-11.01,-10.17,-21.17,29,31,29
Central (New Madrid County),-11.51,-10.1,-21.61,30,30,30
Lafayette County,-9.51,-12.89,-22.4,26,33,31
Jefferson (Festus),-12.03,-15.18,-27.2,31,35,32
Lathrop,-20.37,-8.17,-28.54,39,28,33
Kelly,-23.68,-5.06,-28.74,44,23,34
Bowling Green,-12.64,-19.12,-31.76,32,40,35
Carrollton,-16.89,-15.18,-32.07,36,36,36
El Dorado Springs,-20.81,-12.57,-33.38,40,32,37
Willow Springs,-16.85,-17.39,-34.24,35,38,38
Clark County,-15.69,-18.84,-34.53,34,39,39
Hermann,-18.84,-15.99,-34.83,37,37,40
Trenton,-19.53,-21.16,-40.69,38,42,41
Hogan Prep Academy Charter,-24.65,-19.57,-44.22,45,41,42
Lexington,-20.9,-25.12,-46.02,41,43,43
East Prairie,-21.11,-26.31,-47.42,42,45,44
Mark Twain,-29.12,-25.78,-54.89,47,44,45
Diamond,-26.44,-28.87,-55.31,46,48,46
Cuba,-22.69,-35.03,-57.73,43,50,47
Lone Jack with Kingsville,-29.8,-28.46,-58.26,48,47,48
Priory,-32.04,-32.92,-64.95,49,49,49
KIPP KC Legacy,-37.06,-27.95,-65.01,51,46,50
Versailles,-32.08,-40.48,-72.57,50,51,51
Duchesne,-46.38,-46.31,-92.69,52,52,52
