School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Kearney,23.52,32.01,55.53,2,1,1
Hannibal,21.11,24.82,45.93,3,2,2
Savannah,14.98,21.46,36.44,7,3,3
Smithville,16.91,17.93,34.84,4,4,4
Festus,16.22,11.17,27.39,5,10,5
West Plains,15.97,11.19,27.16,6,9,6
Nevada,13.86,13.05,26.91,9,7,7
St. Mary's South Side,11.97,13.62,25.59,14,6,8
McDonald County,10.62,12.36,22.98,16,8,9
Warrensburg,11.21,10.87,22.08,15,11,10
Monett,25.19,-3.23,21.95,1,36,11
Parkway North,5.7,15.89,21.59,18,5,12
Carl Junction,12.74,8.25,20.99,12,13,13
Odessa,13.27,6.48,19.75,11,18,14
Orchard Farm,14.62,3.54,18.16,8,25,15
Logan-Rogersville,13.39,3.63,17.02,10,24,16
Lutheran North,7.9,7.16,15.06,17,16,17
Vianney,12.33,0.72,13.05,13,30,18
Harrisonville,5.37,7.0,12.38,19,17,19
Mexico,5.2,5.4,10.6,20,20,20
Pleasant Hill,-1.32,7.46,6.14,28,14,21
University City,1.4,3.65,5.05,22,23,22
Kirksville,-5.3,9.25,3.95,33,12,23
Lincoln College Prep,-3.3,7.21,3.92,31,15,24
Hillsboro,0.38,2.38,2.76,24,28,25
Bolivar,-3.82,6.26,2.44,32,19,26
North County,-2.85,4.54,1.69,30,22,27
Van Horn,-0.67,1.92,1.25,25,29,28
Union,-7.72,5.02,-2.7,37,21,29
Sullivan,-6.25,3.41,-2.84,36,26,30
Holt,-1.07,-1.8,-2.86,27,33,31
Warrenton,-6.03,2.62,-3.41,34,27,32
Jennings,-0.68,-3.71,-4.39,26,38,33
Sikeston,3.05,-7.74,-4.68,21,43,34
Marshall,0.86,-6.14,-5.28,23,39,35
Marshfield,-6.14,-0.21,-6.35,35,32,36
Pacific,-2.54,-6.26,-8.8,29,41,37
Raytown South,-9.57,0.6,-8.97,39,31,38
McCluer North,-10.7,-2.6,-13.3,43,35,39
Excelsior Springs,-10.06,-3.55,-13.62,41,37,40
Benton,-8.28,-6.67,-14.95,38,42,41
Westminster Christian Academy,-12.68,-2.46,-15.14,44,34,42
Perryville,-9.91,-6.16,-16.07,40,40,43
Windsor (Imperial),-10.34,-17.49,-27.83,42,47,44
Lutheran St. Charles,-18.87,-12.19,-31.06,45,44,45
St. Charles,-22.12,-13.76,-35.88,47,45,46
Roosevelt,-22.09,-14.51,-36.61,46,46,47
Northeast (Kansas City),-23.1,-22.22,-45.32,48,48,48
Clayton with Brentwood,-23.97,-26.74,-50.7,49,51,49
Affton,-28.69,-26.46,-55.15,50,50,50
Southeast,-33.89,-23.64,-57.53,51,49,51
